04-01-3083-46;;04-003;CHIMALTENANGO;CHIMALTENANGO;COLEGIO SPENCER W. KIMBALL;KM. 2.5 CARRETERA A SAN MARTIN JILOTEPEQUE;52025193;NORMAN EDUARDO PINTO CELIS;-;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-3086-46;;04-01-0216;CHIMALTENANGO;CHIMALTENANGO;"LICEO CIENTIFICO TECNOLOGICO ""EN-GADI""";2A. CALLE 1-73 ZONA 2;78391176;KARLA YADIRA PÉREZ SALAZAR;ELIAS ISRAEL LÓPEZ MIRANDA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-3096-46;;04-01-0211;CHIMALTENANGO;CHIMALTENANGO;ESCUELA NACIONAL DE FORMACIÓN SECRETARIAL ADSCRITA A LA ESCUELA NACIONAL DE CIENCIAS COMERCIALES LEONIDAS MENCOS AVILA;1A. CALLE 9-30 ZONA 3;78396809;ABIMAEL ACUTA ABAJ;MARCO ANTONIO MONTERROSO MONZÓN;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-3127-46;;04-027;CHIMALTENANGO;CHIMALTENANGO;COLEGIO INTEGRAL CHIMALTECO;3A. CALLE 3-13 ZONA 3, COLONIA SAN JOSE LAS FLORES;78393245;MARÍA ROSALBA OVALLE CARCUS DE MAXÍA;MARA HERMINIA ROMA PÉREZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-3173-46;;04-020;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO EVANGÉLICO AMÉRICA LATINA;6A. AVENIDA 3-48 ZONA 5;77282600;MARILENA HERNÁNDEZ CABRERA;AXEL EDUARDO ESTRADA CHÁVEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-3231-46;;04-028;CHIMALTENANGO;CHIMALTENANGO;ESCUELA DE CIENCIAS ECONOMICO CONTABLES Y COMERCIALES DR. JUAN JOSE AREVALO BERMEJO;2A. AVENIDA 12A-84 LA ALAMEDA ZONA 1;58758080;KARLA YADIRA PÉREZ SALAZAR;ANA JUDITH ALONZO SIQUINAJAY;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-3245-46;;04-01-0219;CHIMALTENANGO;CHIMALTENANGO;TECNOLOGICO PREUNIVERSITARIO;3A. CALLE 7-54 ZONA 3;78394519;MILDRED JEANNTTE ABAJ MAZATE;GERSON ARELY PUZ SAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-3251-46;;04-020;CHIMALTENANGO;CHIMALTENANGO;LICEO BILINGUE 'LOS ANGELES';2A. CALLE 2-89 ZONA 1;78392156;MARILENA HERNÁNDEZ CABRERA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-3253-46;;04-028;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO TECNICO INDUSTRIAL;9A. CALLE DE LOS CLAVELES 3-76 ZONA 1, QUINTAS LOS APOSENTOS;78396913;KARLA YADIRA PÉREZ SALAZAR;ASUNCIÓN BOLIVIA MATZER CUXIL;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-3254-46;;04-028;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO TECNICO INDUSTRIAL;9A. CALLE DE LOS CLAVELES 3-76 ZONA 1, QUINTAS LOS APOSENTOS;78396913;KARLA YADIRA PÉREZ SALAZAR;ASUNCIÓN BOLIVIA MATZER CUXIL;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-3260-46;;04-001;CHIMALTENANGO;CHIMALTENANGO;CENTRO EDUCATIVO 'CAMINEMOS JUNTOS';2A. CALLE 2-45 ZONA 4;52309152;ABIMAEL ACUTA ABAJ;EMILIANA TUBAC CAMEY DE OTZOY;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-3272-46;;04-028;CHIMALTENANGO;CHIMALTENANGO;COLEGIO INTEGRAL SANTA MONICA (CISMA);3A. CALLE 6-336 ZONA 1, LAS MAJADAS;78396364;KARLA YADIRA PÉREZ SALAZAR;.;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-02-0003-46;;04-022;CHIMALTENANGO;SAN JOSE POAQUIL;INSTITUTO EDUCATIVO INTERCULTURAL;2A. CALLE 2-44 ZONA 1;;FRANCISCA OLIVIA CHACACH MORALES;JUSTINIANO SIMÓN MAXÍA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-02-0009-46;;04-02-0221;CHIMALTENANGO;SAN JOSE POAQUIL;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""POAQUIL""";CALLE PRINCIPAL, ZONA 2;40338645;JULIO RENÉ NOTZ CUTZAL;CRUZ CÚN OVALLE;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-02-0010-46;;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""POAQUIL""";CALLE PRINCIPAL ZONA 2;;JULIO RENÉ NOTZ CUTZAL;---;DIVERSIFICADO;OFICIAL;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-02-0019-46;;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;"INSTITUTO MIXTO BILINGÜE INTERCULTURAL ""SAN JOSÉ POAQUIL""";2A. CALLE 2-44 ZONA 1;54480045;JULIO RENÉ NOTZ CUTZAL;JUSTINIANO SIMÓN MAXÍA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-02-0021-46;;04-02-0221;CHIMALTENANGO;SAN JOSE POAQUIL;LICEO EVANGÉLICO SALEM;2A. CALLE 2-44 ZONA 1;30508473;JULIO RENÉ NOTZ CUTZAL;MARVÍN JONATÁN APÉN SIMÓN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-02-0022-46;;04-022;CHIMALTENANGO;SAN JOSE POAQUIL;"CENTRO EDUCATIVO MAYA COMUNITARIO ""OXLAJUJ Q´ANIL""";CASERÍO CENTRO, ALDEA HACIENDA MARÍA;57208292;FRANCISCA OLIVIA CHACACH MORALES;PABLO XINICO AJÚ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-02-0025-46;;04-02-0221;CHIMALTENANGO;SAN JOSE POAQUIL;"LICEO ""SAN JOSÉ""";2A. CALLE 2-120 ZONA 1;46167169;JULIO RENÉ NOTZ CUTZAL;MARIO FRANCISCO CHACACH MORALES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-02-0026-46;;04-02-0221;CHIMALTENANGO;SAN JOSE POAQUIL;"LICEO ""SAN JOSÉ""";2A. CALLE 2-120 ZONA 1;46167169;JULIO RENÉ NOTZ CUTZAL;MARIO FRANCISCO CHACACH MORALES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-02-0028-46;;04-02-0222;CHIMALTENANGO;SAN JOSE POAQUIL;"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ""ILUMINANDO EL MUNDO""";ALDEA OJER CAIBAL;30702611;FRANCISCA OLIVIA CHACACH MORALES;DANY OVIDIO SIMILOX CÚN;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-02-2135-46;;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;INSTITUTO MIXTO DEL NIVEL MEDIO CICLO DIVERSIFICADO;1A. AVENIDA 1-80, ZONA 3;;JULIO RENÉ NOTZ CUTZAL;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-02-2302-46;;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;COLEGIO DE EDUCACION MEDIA 'IXIN AC'UALA';1A. AVENIDA 1-80 ZONA 3;;JULIO RENÉ NOTZ CUTZAL;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-02-2629-46;;04-02-0222;CHIMALTENANGO;SAN JOSE POAQUIL;CENTRO EDUCATIVO MAYA COMUNITARIO 'OXLAJUJ Q'ANIL'(13 SEMILLAS);CASERIO CENTRO ALDEA HACIENDA MARIA;30013216;FRANCISCA OLIVIA CHACACH MORALES;VALERIANO ORTIZ LUC;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-02-3275-46;;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;INSTITUTO MIXTO BILINGUE INTERCULTURAL SAN JOSE POAQUIL;2A. CALLE 2-44 ZONA 1;54618932;JULIO RENÉ NOTZ CUTZAL;JUSTINIANO SIMON MAXIA;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;BILINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-03-0101-46;;04-006;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO EL LEGADO;LOTIFICACION NUEVO SAN MARTIN, BARRIO SAN GASPAR;78448617;MARÍA ISABEL HERNÁNDEZ BOROR DE MARTÍN;NELLY KARINA MARTINEZ RODRIGUEZ DE GALVEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0103-46;;04-03-0227;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO PRIVADO EL VALLE;LOTIFICACION NUEVO SAN MARTIN, BARRIO SAN GASPAR;78448617;LUIS ATZ BALAN;YOJANA KARINA HERNÁNDEZ ESTRADA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0104-46;;04-03-0227;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO PRIVADO EL VALLE;LOTIFICACION NUEVO SAN MARTIN, BARRIO SAN GASPAR;78448617;LUIS ATZ BALAN;OLGA MARINA RUANO GÁMEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0111-46;;04-033;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"LICEO MUNICIPAL CIENTÍFICO TECNOLÓGICO ""SAN MARTÍN""";2AV. 5A. CALLE ZONA 4, A UN COSTADO DEL CEMENTERIO;78448517;LUIS ATZ BALAN;MARTHA SILVIA CAMEY CHAJÓN;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0187-46;;04-03-0224;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO EVANGELICO MIXTO ""GETSEMANI""";6A. AVENIDA 4-26 ZONA 3, BARRIO LA JOYA;78448429;MARÍA ISABEL HERNÁNDEZ BOROR DE MARTÍN;JUAN BERNARDO CASTRO ARMIRA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0189-46;;04-03-0224;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO EVANGELICO MIXTO ""GETSEMANI""";6A. AVENIDA 4-26 ZONA 3, BARRIO LA JOYA;78448429;MARÍA ISABEL HERNÁNDEZ BOROR DE MARTÍN;JUAN BERNARDO CASTRO ARMIRA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-03-0204-46;;04-005;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"LICEO CRISTIANO ""JERUSALEN""";SAN MARTÍN JILOTEPEQUE;78448635;MARÍA ISABEL ORDÓN CAMEY;CLAUDIA DALILA HERNÁNDEZ GONZÁLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-03-0205-46;;04-03-0224;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO EVANGÉLICO MIXTO ""GETSEMANÍ""";6A. AVENIDA 4-26 ZONA 3, BARRIO LA JOYA;78448429;MARÍA ISABEL HERNÁNDEZ BOROR DE MARTÍN;JUAN BERNARDO CASTRO ARMIRA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0209-46;;04-03-0225;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;CENTRO EDUCATIVO SAN JUAN PABLO -CEJUPA-;2A. AVENIDA, BARRIO SAN JOSÉ EL GUITE;78448888;MARÍA DOROTEA CHOCOJ BOROR;LUIS FERNANDO ESCOBAR ROCA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0210-46;;04-024;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO MIXTO EN COMPUTACIÓN ""MORAZÁN""";CALLE REAL, BARRIO LA CUESTESITA, ALDEA SAN MIGUEL MORAZÁN;52932174;LUIS FERNANDO MÉNDEZ GUDIEL;CENAIDA DE JESÚS PINEDA CIFUENTES;DIVERSIFICADO;PRIVADO;RURAL;CERRADA DEFINITIVAMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0215-46;;04-03-0225;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;CENTRO EDUCATIVO SAN JUAN PABLO -CEJUPA-;2A. AVENIDA FINAL ZONA 4, BARRIO SAN JOSE EL GUITE;78448888;MARÍA DOROTEA CHOCOJ BOROR;LUIS FERNANDO ESCOBAR ROCA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0218-46;;04-03-0227;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO PRIVADO EL VALLE;LOTIFICACIÓN NUEVO SAN MARTÍN, BARRIO SAN GASPAR;78448617;LUIS ATZ BALAN;OLGA MARINA RUANO GÁMEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-03-0227-46;;04-03-0228;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO PRIVADO ""LA AMISTAD""";9A. CALLE 6-50 ZONA 2 BARRIO EL CALVARIO;78448850;MELBIN DEMECIO HIC GÁLVEZ;EDWIN YOVANY VELAZCO CAMEY;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0229-46;;04-033;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO PRIVADO EL VALLE;LOTIFICACIÓN NUEVO SAN MARTÍN, BARRIO SAN GASPAR;78448617;LUIS ATZ BALAN;OLGA MARINA RUANO GÁMEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-03-0232-46;;04-03-0225;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;CENTRO EDUCATIVO SAN JUAN PABLO -CEJUPA-;2A. AVENIDA FINAL, BARRIO SAN JOSÉ EL GUITE;78448888;MARÍA DOROTEA CHOCOJ BOROR;LUIS FERNANDO ESCOBAR ROCA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-03-0240-46;;04-03-0224;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO EVANGÉLICO MIXTO ""GETSEMANÍ""";6A. AVENIDA 4-26 ZONA 3 BARRIO LA JOYA;78448429;MARÍA ISABEL HERNÁNDEZ BOROR DE MARTÍN;JUAN BERNARDO CASTRO ARMIRA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (DOS DÍAS A LA SEMANA);CHIMALTENANGO;;
04-03-0242-46;;04-03-0223;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"LICEO CRISTIANO ""JERUSALÉN""";10A. CALLE 1-42 ZONA 1;78448635;MARÍA ISABEL ORDÓN CAMEY;CLAUDIA DALILA HERNÁNDEZ GONZÁLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (DOS DÍAS A LA SEMANA);CHIMALTENANGO;;
04-03-0243-46;;04-03-0227;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO PRIVADO EL VALLE;LOTIFICACIÓN NUEVO SAN MARTÍN, BARRIO SAN GASPAR;78448617;LUIS ATZ BALAN;OLGA MARINA RUANO GÁMEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (DOS DÍAS A LA SEMANA);CHIMALTENANGO;;
04-03-0246-46;;04-03-0227;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO PRIVADO MIGUEL ÁNGEL SARAZÚA ROCA;14 CALLE 1-38, COLONIA NUEVO SAN MARTIN ZONA 1, BARRIO SAN GASPAR;48360058;LUIS ATZ BALAN;SARA LUZ SARAZÚA LUCH;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0248-46;;04-03-0228;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;CENTRO EDUCATIVO TECNOLÓGICO INNOVA -CETI-;COLONIA EL CERRITO, BARRIO EL GUITE, ZONA 4;33302732;MELBIN DEMECIO HIC GÁLVEZ;VICTOR LEONEL HERNANDEZ AGUIN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0249-46;;04-03-0228;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;CENTRO EDUCATIVO TECNOLÓGICO INNOVA -CETI-;COLONIA EL CERRITO, BARRIO EL GUITE, ZONA 4;33302732;MELBIN DEMECIO HIC GÁLVEZ;VICTOR LEONEL HERNANDEZ AGUIN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-03-0253-46;;04-03-0228;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;CENTRO EDUCATIVO TECNOLÓGICO INNOVA -CETI-;COLONIA EL CERRITO, BARRIO EL GUITE, ZONA 4;33303732;MELBIN DEMECIO HIC GÁLVEZ;VICTOR LEONEL HERNANDEZ AGUIN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (DOS DÍAS A LA SEMANA);CHIMALTENANGO;;
04-03-0259-46;;04-006;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO EVANGELICO MIXTO ""GETSEMANI""";2/01/2024;78448425;MARÍA ISABEL HERNÁNDEZ BOROR DE MARTÍN;JUAN BERNARDO CASTRO ARMIRA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0260-46;;04-03-0227;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"ESCUELA NORMAL BILINGÜE INTERCULTURAL ""NIM NA'OJ""";"5A. CALLE ""B"" 1-89, ZONA 4, BARRIO EL GUITE,";78448747;LUIS ATZ BALAN;ENMA VIOLETA CURRUCHICH BALAN;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-0264-46;;04-03-0227;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO PRIVADO ""MIGUEL ÁNGEL SARAZÚA ROCA""";14A. CALLE 1A-38, COLONIA NUEVO SAN MARTÍN, ZONA 1, BARRIO SAN GASPAR;33677945;LUIS ATZ BALAN;SARA LUZ SARAZÚA LUCH;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-03-0265-46;;04-03-0228;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;CENTRO EDUCATIVO TECNOLÓGICO INNOVA -CETI-;2A. AVENIDA BARRIO EL GUITE, ZONA 4;37342227;MELBIN DEMECIO HIC GÁLVEZ;VICTOR LEONEL HERNANDEZ AGUIN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-2463-46;;04-006;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;ESCUELA DE FORMACION DE MAESTROS DE EDUCACION PRIMARIA CON ORIENTACION BILINGUE (KAQCHIKEL) NIM NA'OJ;BARRIO SAN JOSE EL GUITE;;MARÍA ISABEL HERNÁNDEZ BOROR DE MARTÍN;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-2797-46;;04-03-0227;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"ESCUELA NORMAL BILINGÜE INTERCULTURAL ""NIM NA'OJ""";"5A. CALLE ""B"" 1-89 ZONA 4 BARRIO EL GUITE";78448747;LUIS ATZ BALAN;ENMA VIOLETA CURRUCHICH BALAN;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-2815-46;;04-033;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"LICEO MUNICIPAL CIENTIFICO TECNOLOGICO ""SAN MARTIN""";2AV. 5A. CALLE ZONA 4 A UN COSTADO DEL CEMENTERIO;78448517;LUIS ATZ BALAN;SARA MERCEDES RUIZ ALVAREZ;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;BILINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-2987-46;;04-006;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO 'EL LEGADO';LOTIFICACION NUEVO SAN MARTIN;;MARÍA ISABEL HERNÁNDEZ BOROR DE MARTÍN;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-2991-46;;04-006;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO EL LEGADO;LOTIFICACION NUEVO SAN MARTIN;;MARÍA ISABEL HERNÁNDEZ BOROR DE MARTÍN;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-03-3046-46;;04-03-0223;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"LICEO CRISTIANO ""JERUSALEN""";10A. CALLE 1-42 ZONA 1;78448635;MARÍA ISABEL ORDÓN CAMEY;CLAUDIA DALILA HERNÁNDEZ GONZÁLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-04-0009-46;;04-04-0231;CHIMALTENANGO;SAN JUAN COMALAPA;"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ""XEKUPILAJ""";1A. CALLE 4-30 ZONA 3;55634898;AGRIPINO PERÉN CUTZAL;FIDELINA LÓPEZ MUX;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-04-0010-46;;04-018;CHIMALTENANGO;SAN JUAN COMALAPA;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""XEKUPILAJ"" (CERRO SAGRADO""";LOCAL MUNICIPAL, GUARDERIA INFANTIL;;HENRY WILFREDO CHEX TZIRIN;---;DIVERSIFICADO;OFICIAL;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-04-0029-46;;04-04-0230;CHIMALTENANGO;SAN JUAN COMALAPA;CENTRO EDUCATIVO FORMACION Y CIENCIA;7A. AVENIDA 7-30 SECTOR CHUWI CRUZ ZONA 2;47002395;EDGAR LEONEL SIMÓN ICÚ;PEDRO PICHIYÁ OTZÍN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-04-0030-46;;04-023;CHIMALTENANGO;SAN JUAN COMALAPA;INSTITUTO MIXTO BILINGÜE INTERCULTURAL SAN JUAN COMALAPA;3A. AVENIDA 5-97 ZONA 3;47226447;EDGAR LEONEL SIMON ICU;MARCO ANTONIO ICÚ YOOL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-04-0037-46;;04-04-0229;CHIMALTENANGO;SAN JUAN COMALAPA;"COLEGIO MIXTO EVANGÉLICO ""BETHLEHEM""";0 CALLE 4-01 ZONA 4;55159800;HENRY WILFREDO CHEX TZIRÍN;JAIME BENEDICTO ELÍAS CUTZAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
